object_id,title,period,type,material,description,dimensions,museum,location,detail_url,image_url,image_path,credit_line,accession_number,crawl_date
132168,Fragment,700s,Textile,"plain cloth, resist printed",,Overall: 6.1 x 7.7 cm (2 3/8 x 3 1/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.e,https://openaccess-cdn.clevelandart.org/1954.70.e/1954.70.e_web.jpg,images/cleveland\132168.jpg,Purchase from the J. H. Wade Fund,1954.70.e,2026-05-11
132193,Fragment,500–600,Textile,tabby weave,,Overall: 26.1 x 10.9 cm (10 1/4 x 4 5/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.qq,https://openaccess-cdn.clevelandart.org/1954.70.qq/1954.70.qq_web.jpg,images/cleveland\132193.jpg,Purchase from the J. H. Wade Fund,1954.70.qq,2026-05-11
134870,Lobed Vase: Guan ware,1127–1279,Ceramic,glazed reddish-brown porcelain,,Diameter: 6 cm (2 3/8 in.); Overall: 11.7 cm (4 5/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1957.43,https://openaccess-cdn.clevelandart.org/1957.43/1957.43_web.jpg,images/cleveland\134870.jpg,John L. Severance Fund,1957.43,2026-05-11
135975,Jar,800s–900s,Ceramic,Glazed pinkish-buff stoneware; Brown ware,,Diameter: 25.9 cm (10 3/16 in.); Overall: 27.3 cm (10 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1959.47,https://openaccess-cdn.clevelandart.org/1959.47/1959.47_web.jpg,images/cleveland\135975.jpg,Cornelia Blakemore Warner Fund,1959.47,2026-05-11
153346,Landscape,1775,Painting,album leaf; ink and color on silk,,Overall: 41.2 x 31.5 cm (16 1/4 x 12 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1986.49.1,https://openaccess-cdn.clevelandart.org/1986.49.1/1986.49.1_web.jpg,images/cleveland\153346.jpg,Kelvin Smith Fund,1986.49.1,2026-05-11
153353,River Village in High Summer,1775,Painting,album leaf; ink and color on silk,,Overall: 41.2 x 31.5 cm (16 1/4 x 12 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1986.49.5,https://openaccess-cdn.clevelandart.org/1986.49.5/1986.49.5_web.jpg,images/cleveland\153353.jpg,Kelvin Smith Fund,1986.49.5,2026-05-11
98261,Landscape,1368– 1644,Painting,handscroll; ink and slight color on silk,,Overall: 32.4 x 282.1 cm (12 3/4 x 111 1/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1917.94,https://openaccess-cdn.clevelandart.org/1917.94/1917.94_web.jpg,images/cleveland\98261.jpg,Worcester R. Warner Collection,1917.94,2026-05-11
119608,Coniform Bowl,960–1279,Ceramic,"White porcelain, Yingqing ware",,Diameter: 23 cm (9 1/16 in.); Overall: 7 cm (2 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1940.46,https://openaccess-cdn.clevelandart.org/1940.46/1940.46_web.jpg,images/cleveland\119608.jpg,Edward L. Whittemore Fund,1940.46,2026-05-11
119645,Jar with Cover (lid),206 BCE–220 CE,Ceramic,glazed earthenware,,Diameter: 20.3 cm (8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1940.49.b,https://openaccess-cdn.clevelandart.org/1940.49.b/1940.49.b_web.jpg,images/cleveland\119645.jpg,Edward L. Whittemore Fund,1940.49.b,2026-05-11
120157,Pear-shaped Jar,1661–1722,Ceramic,porcelain,,Overall: 30 cm (11 13/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1940.935,https://openaccess-cdn.clevelandart.org/1940.935/1940.935_web.jpg,images/cleveland\120157.jpg,Bequest of James Parmelee,1940.935,2026-05-11
120875,Table Screen,1736–95,Jade,jade,,Overall: 15.9 cm (6 1/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1941.595.1,https://openaccess-cdn.clevelandart.org/1941.595.1/1941.595.1_web.jpg,images/cleveland\120875.jpg,Anonymous Memorial Gift,1941.595.1,2026-05-11
123555,Cup and Saucer,1662–1722,Ceramic,porcelain,,Diameter: 12.2 cm (4 13/16 in.); Overall: 4.1 cm (1 5/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1944.144,https://openaccess-cdn.clevelandart.org/1944.144/1944.144_web.jpg,images/cleveland\123555.jpg,Elisabeth Severance Prentiss Collection,1944.144,2026-05-11
125592,Flambé Vase,1644–1911,Ceramic,porcelain,,Overall: 33 cm (13 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.513,https://openaccess-cdn.clevelandart.org/1947.513/1947.513_web.jpg,images/cleveland\125592.jpg,Bequest of Cornelia Blakemore Warner,1947.513,2026-05-11
125710,Buckle,1900s,Jewelry,rose quartz and glass,,Diameter: 3.1 cm (1 1/4 in.); Overall: 2.6 cm (1 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.607,https://openaccess-cdn.clevelandart.org/1947.607/1947.607_web.jpg,images/cleveland\125710.jpg,Bequest of Cornelia Blakemore Warner,1947.607,2026-05-11
125715,Buckle,1900s,Jewelry,"brass with veneer of white jade, set with three stones of jade and quartz",,Overall: 9.6 cm (3 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.612,https://openaccess-cdn.clevelandart.org/1947.612/1947.612_web.jpg,images/cleveland\125715.jpg,Bequest of Cornelia Blakemore Warner,1947.612,2026-05-11
125730,Buckle,1900s,Jewelry,jade,,Overall: 6.9 cm (2 11/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.624,https://openaccess-cdn.clevelandart.org/1947.624/1947.624_web.jpg,images/cleveland\125730.jpg,Bequest of Cornelia Blakemore Warner,1947.624,2026-05-11
130085,Horse,1600s or earlier,Jade,jade,,Overall: 3.5 cm (1 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1952.481,https://openaccess-cdn.clevelandart.org/1952.481/1952.481_web.jpg,images/cleveland\130085.jpg,Anonymous Gift,1952.481,2026-05-11
132011,Box: Yue ware,960–1279,Ceramic,glazed stoneware with incised decoration,,Diameter: 12.5 cm (4 15/16 in.); Overall: 5.4 cm (2 1/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.580,https://openaccess-cdn.clevelandart.org/1954.580/1954.580_web.jpg,images/cleveland\132011.jpg,John L. Severance Fund,1954.580,2026-05-11
132169,Fragment,700s,Textile,"compound twill, silk",,Overall: 3.9 x 15.3 cm (1 9/16 x 6 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.ee,https://openaccess-cdn.clevelandart.org/1954.70.ee/1954.70.ee_web.jpg,images/cleveland\132169.jpg,Purchase from the J. H. Wade Fund,1954.70.ee,2026-05-11
132174,Fragment,700s,Textile,"compound twill, silk",,Overall: 8.9 x 12.1 cm (3 1/2 x 4 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.h,https://openaccess-cdn.clevelandart.org/1954.70.h/1954.70.h_web.jpg,images/cleveland\132174.jpg,Purchase from the J. H. Wade Fund,1954.70.h,2026-05-11
132210,Fragment,700s,Textile,tabby weave,,Overall: 9 x 12.8 cm (3 9/16 x 5 1/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.z,https://openaccess-cdn.clevelandart.org/1954.70.z/1954.70.z_web.jpg,images/cleveland\132210.jpg,Purchase from the J. H. Wade Fund,1954.70.z,2026-05-11
147083,Covered Box: Yue Ware (lid),907–960,Ceramic,glazed stoneware with incised decoration,,Diameter: 13 cm (5 1/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1972.95.b,https://openaccess-cdn.clevelandart.org/1972.95.b/1972.95.b_web.jpg,images/cleveland\147083.jpg,"Gift of Mary B. Lee, C. Bingham Blossom, Dudley S. Blossom III, Laurel B. Kovacik, and Elizabeth B. Blossom, in memory of Elizabeth B. Blossom",1972.95.b,2026-05-11
151029,"Album of Landscape Paintings Illustrating Old Poems: Three Big Trees, a Stream with an Old Man Sitting on the Bank",1745,Painting,"album leaf, ink and light color on paper",,"Album, closed: 15.4 x 18.5 x 3.1 cm (6 1/16 x 7 5/16 x 1 1/4 in.); Each painting: 11.2 x 13.1 cm (4 7/16 x 5 3/16 in.)",The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1982.68.2,https://openaccess-cdn.clevelandart.org/1982.68.2/1982.68.2_web.jpg,images/cleveland\151029.jpg,Edwin R. and Harriet Pelton Perkins Memorial Fund,1982.68.2,2026-05-11
156863,Covered Box with Dragons (lid),1573–1620,Ceramic,porcelain with underglaze blue decoration,,Overall: 8.9 x 15.2 cm (3 1/2 x 6 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1992.76.b,https://openaccess-cdn.clevelandart.org/1992.76.b/1992.76.b_web.jpg,images/cleveland\156863.jpg,Bequest of Harley C. Lee and Elizabeth K. Lee,1992.76.b,2026-05-11
118085,Ginger Jar,1736–95,Ceramic,porcelain,,Overall: 18.2 cm (7 3/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1939.206,https://openaccess-cdn.clevelandart.org/1939.206/1939.206_web.jpg,images/cleveland\118085.jpg,"Gift of Mrs. Howard M. Hanna, Mrs. Paul Moore, and Leonard C. Hanna Jr., in memory of Leonard C. Hanna",1939.206,2026-05-11
120159,Camellia-Leaf-Green Cylindrical Vase,1661–1722,Ceramic,porcelain,,Overall: 6.8 cm (2 11/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1940.937,https://openaccess-cdn.clevelandart.org/1940.937/1940.937_web.jpg,images/cleveland\120159.jpg,Bequest of James Parmelee,1940.937,2026-05-11
120203,Vase with the Eight Trigrams Design,1736–95,Ceramic,porcelain with a crackled Ge-type glaze,,Overall: 28.4 cm (11 3/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1940.969,https://openaccess-cdn.clevelandart.org/1940.969/1940.969_web.jpg,images/cleveland\120203.jpg,Bequest of James Parmelee,1940.969,2026-05-11
121696,Ink Cake,1800s,Miscellaneous,ink cake,,Overall: 4.8 x 1.4 cm (1 7/8 x 9/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1942.1510,https://openaccess-cdn.clevelandart.org/1942.1510/1942.1510_web.jpg,images/cleveland\121696.jpg,Gift of Henry W. Kent,1942.1510,2026-05-11
123577,Bottle-Shaped Vase,1736–95,Ceramic,porcelain,,Overall: 14.2 cm (5 9/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1944.157,https://openaccess-cdn.clevelandart.org/1944.157/1944.157_web.jpg,images/cleveland\123577.jpg,Elisabeth Severance Prentiss Collection,1944.157,2026-05-11
123631,Vase,1662–1722,Ceramic,porcelain,,Overall: 19.1 cm (7 1/2 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1944.200,https://openaccess-cdn.clevelandart.org/1944.200/1944.200_web.jpg,images/cleveland\123631.jpg,Elisabeth Severance Prentiss Collection,1944.200,2026-05-11
123653,Snuff Bottle with Stopper (stopper),1736–95,Ceramic,porcelain,,Overall: 7.7 cm (3 1/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1944.211.b,https://openaccess-cdn.clevelandart.org/1944.211.b/1944.211.b_web.jpg,images/cleveland\123653.jpg,Elisabeth Severance Prentiss Collection,1944.211.b,2026-05-11
125620,Snuff Bottle with Stopper,1800s,Stone,rose quartz and jade,,with cover: 6.1 cm (2 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.533,https://openaccess-cdn.clevelandart.org/1947.533/1947.533_web.jpg,images/cleveland\125620.jpg,Bequest of Cornelia Blakemore Warner,1947.533,2026-05-11
125624,Snuff Bottle with Stopper,1800s,Jade,jade,,with cover: 7.4 cm (2 15/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.534.a,https://openaccess-cdn.clevelandart.org/1947.534.a/1947.534.a_web.jpg,images/cleveland\125624.jpg,Bequest of Cornelia Blakemore Warner,1947.534.a,2026-05-11
125718,Buckle,1900s,Jewelry,green jade,,Overall: 5.3 x 8.6 cm (2 1/16 x 3 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.615,https://openaccess-cdn.clevelandart.org/1947.615/1947.615_web.jpg,images/cleveland\125718.jpg,Bequest of Cornelia Blakemore Warner,1947.615,2026-05-11
125721,Buckle,1900s,Jewelry,brass set with glass,,Overall: 6.1 cm (2 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.618,https://openaccess-cdn.clevelandart.org/1947.618/1947.618_web.jpg,images/cleveland\125721.jpg,Bequest of Cornelia Blakemore Warner,1947.618,2026-05-11
125735,Buckle,1900s,Jewelry,brass,,Overall: 7 cm (2 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.628,https://openaccess-cdn.clevelandart.org/1947.628/1947.628_web.jpg,images/cleveland\125735.jpg,Bequest of Cornelia Blakemore Warner,1947.628,2026-05-11
125753,Buckle,1900s,Jewelry,brass with veneer of white jade set with agate,,Overall: 9.3 cm (3 11/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.644,https://openaccess-cdn.clevelandart.org/1947.644/1947.644_web.jpg,images/cleveland\125753.jpg,Bequest of Cornelia Blakemore Warner,1947.644,2026-05-11
127904,Fragment,1279–1368,Textile,"lampas weave, silk",,Overall: 15.6 x 14 cm (6 1/8 x 5 1/2 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1950.540,https://openaccess-cdn.clevelandart.org/1950.540/1950.540_web.jpg,images/cleveland\127904.jpg,John L. Severance Fund,1950.540,2026-05-11
130078,Bead,c. 1200–900 BCE,Jade,jade,,Diameter: 3.1 cm (1 1/4 in.); Overall: 3.9 cm (1 9/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1952.474,https://openaccess-cdn.clevelandart.org/1952.474/1952.474_web.jpg,images/cleveland\130078.jpg,Anonymous Gift,1952.474,2026-05-11
132166,Fragment,700s,Textile,tabby weave,,Overall: 29.2 x 24.5 cm (11 1/2 x 9 5/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.d,https://openaccess-cdn.clevelandart.org/1954.70.d/1954.70.d_web.jpg,images/cleveland\132166.jpg,Purchase from the J. H. Wade Fund,1954.70.d,2026-05-11
132172,Fragment,700s,Textile,"plain cloth, twill patterned",,Overall: 20 x 7.8 cm (7 7/8 x 3 1/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.g,https://openaccess-cdn.clevelandart.org/1954.70.g/1954.70.g_web.jpg,images/cleveland\132172.jpg,Purchase from the J. H. Wade Fund,1954.70.g,2026-05-11
132185,Fragment,700s,Textile,tabby weave,,Overall: 30.2 x 21 cm (11 7/8 x 8 1/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.mm,https://openaccess-cdn.clevelandart.org/1954.70.mm/1954.70.mm_web.jpg,images/cleveland\132185.jpg,Purchase from the J. H. Wade Fund,1954.70.mm,2026-05-11
132198,Fragment,700s,Textile,tabby weave,,Overall: 6.1 x 5.6 cm (2 3/8 x 2 3/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.t,https://openaccess-cdn.clevelandart.org/1954.70.t/1954.70.t_web.jpg,images/cleveland\132198.jpg,Purchase from the J. H. Wade Fund,1954.70.t,2026-05-11
132204,Fragment,700s,Textile,"plain cloth, twill patterned",,Overall: 14.6 x 12.7 cm (5 3/4 x 5 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.w,https://openaccess-cdn.clevelandart.org/1954.70.w/1954.70.w_web.jpg,images/cleveland\132204.jpg,Purchase from the J. H. Wade Fund,1954.70.w,2026-05-11
132208,Fragment,700s,Textile,"compound twill, silk",,Overall: 7.3 x 5.1 cm (2 7/8 x 2 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.y,https://openaccess-cdn.clevelandart.org/1954.70.y/1954.70.y_web.jpg,images/cleveland\132208.jpg,Purchase from the J. H. Wade Fund,1954.70.y,2026-05-11
151034,Album of Landscape Paintings Illustrating Old Poems: A Man Reclining and Enjoying the View,1745,Painting,"album leaf, ink and light color on paper",,"Album, closed: 15.4 x 18.5 x 3.1 cm (6 1/16 x 7 5/16 x 1 1/4 in.); Each painting: 11.2 x 13.1 cm (4 7/16 x 5 3/16 in.)",The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1982.68.7,https://openaccess-cdn.clevelandart.org/1982.68.7/1982.68.7_web.jpg,images/cleveland\151034.jpg,Edwin R. and Harriet Pelton Perkins Memorial Fund,1982.68.7,2026-05-11
95456,Jar,1736–95,Ceramic,porcelain with molded decoration and blue glaze,,Overall: 20 cm (7 7/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1916.1196.a,https://openaccess-cdn.clevelandart.org/1916.1196.a/1916.1196.a_web.jpg,images/cleveland\95456.jpg,Worcester R. Warner Collection,1916.1196.a,2026-05-11
95461,Tripod Incense Burner,1644–1911,Jade,jade,,Overall: 12.4 x 17.2 x 11.5 cm (4 7/8 x 6 3/4 x 4 1/2 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1916.1198.1.b,https://openaccess-cdn.clevelandart.org/1916.1198.1.b/1916.1198.1.b_web.jpg,images/cleveland\95461.jpg,Worcester R. Warner Collection,1916.1198.1.b,2026-05-11
120800,"Rain on the Yangzi, China",,Print,lithograph,,Image: 15.2 x 34.3 cm (6 x 13 1/2 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1941.528,,,Mr. and Mrs. Lewis B. Williams Collection,1941.528,2026-05-11
122429,Jardiniere with Birds on Flowering Branches,1662–1722,Ceramic,porcelain with famille verte overglaze enamel decoration,,Diameter: 59.1 cm (23 1/4 in.); Overall: 33.4 cm (13 1/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1942.702.1,https://openaccess-cdn.clevelandart.org/1942.702.1/1942.702.1_web.jpg,images/cleveland\122429.jpg,Bequest of John L. Severance,1942.702.1,2026-05-11
125650,Buckle,1800s–1900s,Jewelry,white jade,,Overall: 4.2 cm (1 5/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.559,https://openaccess-cdn.clevelandart.org/1947.559/1947.559_web.jpg,images/cleveland\125650.jpg,Bequest of Cornelia Blakemore Warner,1947.559,2026-05-11
125719,Buckle,1900s,Jewelry,jade,,Overall: 10.7 cm (4 3/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.616,https://openaccess-cdn.clevelandart.org/1947.616/1947.616_web.jpg,images/cleveland\125719.jpg,Bequest of Cornelia Blakemore Warner,1947.616,2026-05-11
125733,Buckle,1900s,Jewelry,jade,,Overall: 11.8 cm (4 5/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.625.2,https://openaccess-cdn.clevelandart.org/1947.625.2/1947.625.2_web.jpg,images/cleveland\125733.jpg,Bequest of Cornelia Blakemore Warner,1947.625.2,2026-05-11
125747,Buckle,1900s,Jewelry,"gilt brass, engraved and set with green jade and quartz",,Overall: 10.2 cm (4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.639,https://openaccess-cdn.clevelandart.org/1947.639/1947.639_web.jpg,images/cleveland\125747.jpg,Bequest of Cornelia Blakemore Warner,1947.639,2026-05-11
125749,Buckle,1900s,Jewelry,"gilt brass, engraved and set with rose quartz and gray stone",,Overall: 11.5 cm (4 1/2 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.640,https://openaccess-cdn.clevelandart.org/1947.640/1947.640_web.jpg,images/cleveland\125749.jpg,Bequest of Cornelia Blakemore Warner,1947.640,2026-05-11
125755,Buckle,1900s,Jewelry,"brass, engraved and set with jade and carnelian",,Part 1: 5.2 cm (2 1/16 in.); Part 2: 5.2 cm (2 1/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1947.646,https://openaccess-cdn.clevelandart.org/1947.646/1947.646_web.jpg,images/cleveland\125755.jpg,Bequest of Cornelia Blakemore Warner,1947.646,2026-05-11
132012,Box: Yue ware,960–1279,Ceramic,glazed stoneware with incised decoration,,Diameter: 12.5 cm (4 15/16 in.); Overall: 5.4 cm (2 1/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.580.a,https://openaccess-cdn.clevelandart.org/1954.580.a/1954.580.a_web.jpg,images/cleveland\132012.jpg,John L. Severance Fund,1954.580.a,2026-05-11
93946,Vase,1736–95,Ceramic,porcelain,,Overall: 75 cm (29 1/2 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1914.535,https://openaccess-cdn.clevelandart.org/1914.535/1914.535_web.jpg,images/cleveland\93946.jpg,Gift of Mr. and Mrs. Ralph King,1914.535,2026-05-11
173718,A Pavilion,1127–1279,Painting,album leaf; ink and color on silk,,Overall: 17.8 x 21 cm (7 x 8 1/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1915.705,https://openaccess-cdn.clevelandart.org/1915.705/1915.705_web.jpg,images/cleveland\173718.jpg,Gift of the John Huntington Art and Polytechnic Trust,1915.705,2026-05-11
132163,Fragment,700s,Textile,"compound twill weave, silk",,Overall: 5.2 x 18.3 cm (2 1/16 x 7 3/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.c,https://openaccess-cdn.clevelandart.org/1954.70.c/1954.70.c_web.jpg,images/cleveland\132163.jpg,Purchase from the J. H. Wade Fund,1954.70.c,2026-05-11
132190,Two Fragments Mounted as One,700s,Textile,tabby weave,,Overall: 11.1 x 6 cm (4 3/8 x 2 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.p,https://openaccess-cdn.clevelandart.org/1954.70.p/1954.70.p_web.jpg,images/cleveland\132190.jpg,Purchase from the J. H. Wade Fund,1954.70.p,2026-05-11
132201,Fragment,700s,Textile,tabby ground and twill pattern,,Overall: 28.8 x 9.6 cm (11 5/16 x 3 3/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.70.uu,https://openaccess-cdn.clevelandart.org/1954.70.uu/1954.70.uu_web.jpg,images/cleveland\132201.jpg,Purchase from the J. H. Wade Fund,1954.70.uu,2026-05-11
150498,"Dwelling in the Longmian (""Sleeping Dragon"") Mountains",1100s-1200s,Painting,handscroll mounted as an album leaf; ink and color on silk,,Image: 26.3 x 43 cm (10 3/8 x 16 15/16 in.); Mounted: 38.3 x 53.8 cm (15 1/16 x 21 3/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1981.57.1,https://openaccess-cdn.clevelandart.org/1981.57.1/1981.57.1_web.jpg,images/cleveland\150498.jpg,Andrew R. and Martha Holden Jennings Fund,1981.57.1,2026-05-11
95431,Snuff Bottle,c. 1800,Metalwork,bronze,,Overall: 6.7 x 5 x 2.6 cm (2 5/8 x 1 15/16 x 1 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1916.1177,https://openaccess-cdn.clevelandart.org/1916.1177/1916.1177_web.jpg,images/cleveland\95431.jpg,Gift of Mrs. Henry A. Stephens,1916.1177,2026-05-11
95462,Jar,1644–1911,Jade,jade,,Overall: 12.2 x 5.2 x 2.8 cm (4 13/16 x 2 1/16 x 1 1/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1916.1198.2,https://openaccess-cdn.clevelandart.org/1916.1198.2/1916.1198.2_web.jpg,images/cleveland\95462.jpg,Worcester R. Warner Collection,1916.1198.2,2026-05-11
113113,Blossoms,1625,Print,color woodblock print,,Overall: 28.3 x 30.8 cm (11 1/8 x 12 1/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1932.133,https://openaccess-cdn.clevelandart.org/1932.133/1932.133_web.jpg,images/cleveland\113113.jpg,Edward L. Whittemore Fund,1932.133,2026-05-11
118082,Vase,1736–95,Ceramic,porcelain with dark brown glaze,,Overall: 31.8 cm (12 1/2 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1939.203,https://openaccess-cdn.clevelandart.org/1939.203/1939.203_web.jpg,images/cleveland\118082.jpg,"Gift of Mrs. Howard M. Hanna, Mrs. Paul Moore, and Leonard C. Hanna Jr., in memory of Leonard C. Hanna",1939.203,2026-05-11
121690,Ink Cake,1800s,Miscellaneous,ink cake,,Overall: 5.6 x 3.9 cm (2 3/16 x 1 9/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1942.1507,https://openaccess-cdn.clevelandart.org/1942.1507/1942.1507_web.jpg,images/cleveland\121690.jpg,Gift of Henry W. Kent,1942.1507,2026-05-11
123597,Dish,1736–95,Ceramic,porcelain with famille rose overglaze enamel decoration,,Diameter: 16 cm (6 5/16 in.); Overall: 3.2 cm (1 1/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1944.174.1,https://openaccess-cdn.clevelandart.org/1944.174.1/1944.174.1_web.jpg,images/cleveland\123597.jpg,Elisabeth Severance Prentiss Collection,1944.174.1,2026-05-11
123600,Dish,1736–95,Ceramic,porcelain with famille rose overglaze enamel decoration,,Diameter: 16 cm (6 5/16 in.); Overall: 3.2 cm (1 1/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1944.174.4,https://openaccess-cdn.clevelandart.org/1944.174.4/1944.174.4_web.jpg,images/cleveland\123600.jpg,Elisabeth Severance Prentiss Collection,1944.174.4,2026-05-11
123638,Snuff Bottle,1662–1722,Ceramic,porcelain,,Overall: 9 cm (3 9/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1944.207,https://openaccess-cdn.clevelandart.org/1944.207/1944.207_web.jpg,images/cleveland\123638.jpg,Elisabeth Severance Prentiss Collection,1944.207,2026-05-11
123646,Snuff Bottle with Stopper (stopper),1723–35,Ceramic,porcelain,,Overall: 7.7 cm (3 1/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1944.209.b,https://openaccess-cdn.clevelandart.org/1944.209.b/1944.209.b_web.jpg,images/cleveland\123646.jpg,The Elisabeth Severance Prentiss Collection,1944.209.b,2026-05-11
